"Year","Site_code","Location","Sample_location","Leaf","Rep","Days","T_mu","DD","k_microbe","k_microbe_day","k_microbe_dd","k_invert","k_invert_day","k_invert_dd"
2013,"DUR","US1","2_U1","alder",4,42,6.59523809523809,277,0.490520357605245,0.0116790561334582,0.00177083161590341,0.0100270797691274,0.000238739994503034,3.6198843931868e-05
2013,"DUR","US1","2_U1","alder",5,42,6.59523809523809,277,0.399330119540648,0.00950785998906306,0.00144162498029115,0.123169735869009,0.00293261275878592,0.000444656086169707
2013,"DUR","US1","2_U1","alder",6,42,6.59523809523809,277,0.422533016620312,0.0100603099195312,0.00152538995169788,0.27471963399621,0.00654094366657642,0.000991767631755269
2013,"DUR","US2","1_U2","alder",1,42,6.83809523809524,287.2,0.337087810663427,0.00802590025389113,0.00117370407612614,0.0921152889078056,0.00219322116447156,0.000320735685612137
2013,"DUR","US2","1_U2","alder",2,42,6.83809523809524,287.2,0.47061920328795,0.0112052191259036,0.00163864625100261,0,0,0
2013,"DUR","US2","1_U2","alder",3,42,6.83809523809524,287.2,0.50571052309922,0.0120407267404576,0.00176083051218391,0.180084061853763,0.00428771575842292,0.000627033641552099
2013,"DUR","US2","1_U2","alder",4,42,6.83809523809524,287.2,0.515967023266409,0.0122849291253907,0.00179654256011981,0.0973923460086495,0.00231886538115832,0.000339109839862986
2013,"DUR","US2","1_U2","alder",5,42,6.83809523809524,287.2,0.303186258987746,0.00721872045208919,0.0010556624616565,0,0,0
2013,"DUR","US2","1_U2","alder",6,42,6.83809523809524,287.2,0.563469357251413,0.0134159370774146,0.00196194065895339,0.140642329802466,0.00334862690005872,0.000489701705440342
2013,"HER","DS","3_D","alder",1,42,7.03095238095238,295.3,0.542078167270095,0.0129066230302404,0.00183568630975312,0.337399450410405,0.00803332024786679,0.00114256502001492
2013,"HER","DS","3_D","alder",2,42,7.03095238095238,295.3,0.367724780125317,0.00875535190774565,0.00124525831400378,0.759231535982775,0.0180769413329232,0.00257105159492982
2013,"HER","DS","3_D","alder",3,42,7.03095238095238,295.3,0.354479553375297,0.00843998936607849,0.00120040485396308,0.343914131431599,0.00818843170075235,0.00116462624934507
2013,"HER","DS","3_D","alder",4,42,7.03095238095238,295.3,0.376653410869619,0.00896793835403854,0.00127549411063196,0.164865899982613,0.0039253785710146,0.000558299695166316
2013,"HER","DS","3_D","alder",6,42,7.03095238095238,295.3,0.417849167307886,0.00994878969780681,0.00141499887337584,0.111661863919149,0.00265861580759878,0.000378130253705211
2013,"HER","US1","2_U1","alder",1,42,5.79285714285714,243.3,0.278493646397375,0.0066308011046994,0.00114465123878904,NA,NA,NA
2013,"HER","US1","2_U1","alder",2,42,5.79285714285714,243.3,0.294887456173051,0.00702112990888217,0.00121203229006597,NA,NA,NA
2013,"HER","US1","2_U1","alder",3,42,5.79285714285714,243.3,0.328504066972036,0.0078215254040961,0.00135020167271696,0.281927843668529,0.00671256770639355,0.00115876631183119
2013,"HER","US1","2_U1","alder",4,42,5.79285714285714,243.3,0.26637228586503,0.00634219728250071,0.00109483060363761,0.249666981450307,0.00594445193929303,0.00102616926202346
2013,"HER","US1","2_U1","alder",5,42,5.79285714285714,243.3,0.294887456173051,0.00702112990888217,0.00121203229006597,0.223555837446622,0.00532275803444338,0.00091884848929972
2013,"HER","US2","1_U2","alder",1,42,6.06190476190476,254.6,0.299028248839083,0.00711972021045435,0.0011745021556916,0.542211937586661,0.0129098080377777,0.00212966197009686
2013,"HER","US2","1_U2","alder",2,42,6.06190476190476,254.6,0.286656957036536,0.00682516564372704,0.00112591106455827,0.171148256195829,0.00407495848085308,0.000672224101319047
2013,"HER","US2","1_U2","alder",3,42,6.06190476190476,254.6,0.315765041194606,0.00751821526653825,0.00124023975331739,0.227718607684224,0.00542187161152913,0.000894417155083361
2013,"HER","US2","1_U2","alder",4,42,6.06190476190476,254.6,0.294887456173051,0.00702112990888217,0.00115823824105676,0.191350963513349,0.0045559753217464,0.000751574876328942
2013,"HER","US2","1_U2","alder",5,42,6.06190476190476,254.6,0.345745873406542,0.00823204460491768,0.00135799636059129,0.549484696915741,0.0130829689741843,0.00215822740343967
2013,"HER","US2","1_U2","alder",6,42,6.06190476190476,254.6,0.345745873406542,0.00823204460491767,0.00135799636059129,0.394291807510039,0.00938790017881045,0.00154867167128845
2013,"HOC","DS","3_D","alder",1,32,7.446875,238.3,0.250435693602217,0.00782611542506929,0.00105092611666898,0.864161666439208,0.0270050520762253,0.0036263603291616
2013,"HOC","DS","3_D","alder",2,32,7.446875,238.3,0.2269971206302,0.00709366001969374,0.000952568697566932,0.214817108537656,0.00671303464180175,0.000901456603179421
2013,"HOC","DS","3_D","alder",3,32,7.446875,238.3,0.2269971206302,0.00709366001969374,0.000952568697566932,0.412176542696151,0.0128805169592547,0.0017296539769037
2013,"HOC","DS","3_D","alder",4,32,7.446875,238.3,0.299028248839082,0.00934463277622133,0.00125483948316862,0.67393493013814,0.0210604665668169,0.00282809454527126
2013,"HOC","DS","3_D","alder",5,32,7.446875,238.3,0.307361630398227,0.00960505094994459,0.00128980961140674,0.185403223331363,0.00579385072910508,0.000778024436975923
2013,"HOC","DS","3_D","alder",6,32,7.446875,238.3,0.286656957036536,0.00895802990739174,0.00120292470430775,0.26062664456895,0.00814458264277969,0.00109369133264352
2013,"HOC","US1","2_U1","alder",1,32,7.021875,224.7,0.315765041194606,0.00986765753733145,0.00140527388159593,1.69132507190628,0.0528539084970714,0.00752703636807425
2013,"HOC","US1","2_U1","alder",3,32,7.021875,224.7,0.290763738989189,0.00908636684341216,0.00129400862923538,1.94263950018719,0.0607074843808497,0.00864548064168754
2013,"HOC","US1","2_U1","alder",4,32,7.021875,224.7,0.262364264467491,0.00819888326460909,0.00116762022459943,1.32360029178097,0.0413625091181552,0.00589052199279469
2013,"HOC","US1","2_U1","alder",5,32,7.021875,224.7,0.307361630398227,0.00960505094994459,0.00136787552469171,0.404237360869842,0.0126324175271826,0.00179900917165039
2013,"HOC","US1","2_U1","alder",6,32,7.021875,224.7,0.254396094818314,0.00794987796307232,0.00113215885544421,0.902867711542014,0.0282146159856879,0.00401810285510465
2013,"HOC","US2","1_U2","alder",1,32,7.278125,232.9,0.376653410869619,0.0117704190896756,0.00161723233520661,1.1011091688667,0.0344096615270843,0.00472781953141561
2013,"HOC","US2","1_U2","alder",2,32,7.278125,232.9,0.307361630398227,0.00960505094994459,0.00131971502961884,0.585296003589667,0.0182905001121771,0.0025130785899084
2013,"HOC","US2","1_U2","alder",3,32,7.278125,232.9,0.238647737850175,0.00745774180781797,0.00102467899463364,1.11368795107356,0.0348027484710487,0.00478182890113163
2013,"HOC","US2","1_U2","alder",4,32,7.278125,232.9,0.290763738989189,0.00908636684341216,0.0012484488578325,0.687345257943837,0.0214795393107449,0.00295124627713112
2013,"HOC","US2","1_U2","alder",5,32,7.278125,232.9,0.294887456173051,0.00921523300540785,0.00126615481396759,1.26362809836447,0.0394883780738897,0.00542562515399086
2013,"HOR","DS","3_D","alder",1,44,7.95454545454545,350,0.574339029488316,0.0130531597610981,0.0016409686556809,0.481787375667798,0.010949713083359,0.00137653535905085
2013,"HOR","DS","3_D","alder",2,44,7.95454545454545,350,0.585328151063912,0.0133029125241798,0.00167236614589689,0.244944979995426,0.00556693136353242,0.000699842799986932
2013,"HOR","DS","3_D","alder",3,44,7.95454545454545,350,0.619039208406224,0.0140690729183233,0.00176868345258921,0.944918125625771,0.0214754119460403,0.00269976607321649
2013,"HOR","DS","3_D","alder",4,44,7.95454545454545,350,0.613341187291585,0.0139395724384451,0.00175240339226167,0.66066658827078,0.0150151497334268,0.0018876188236308
2013,"HOR","DS","3_D","alder",5,44,7.95454545454545,350,0.372179130474698,0.00845861660169767,0.00106336894421342,0.781030270520655,0.0177506879663785,0.00223151505863044
2013,"HOR","US1","2_U1","alder",1,44,7.02727272727273,309.2,0.47061920328795,0.010695890983817,0.00152205434439829,0.423279344383291,0.00961998509962026,0.00136895001417623
2013,"HOR","US1","2_U1","alder",2,44,7.02727272727273,309.2,0.431967048853671,0.00981743292849252,0.00139704737662895,0,0,0
2013,"HOR","US1","2_U1","alder",3,44,7.02727272727273,309.2,0.399330119540648,0.00907568453501474,0.00129149456513793,0.740814379984754,0.0168366904541989,0.00239590679167126
2013,"HOR","US1","2_U1","alder",4,44,7.02727272727273,309.2,0.50571052309922,0.0114934209795277,0.00163554502942827,0.653803002995124,0.0148591591589801,0.00211449871602563
2013,"HOR","US1","2_U1","alder",5,44,7.02727272727273,309.2,0.408546774645573,0.00928515396921756,0.00132130263468814,0.740814379984754,0.0168366904541989,0.00239590679167126
2013,"HOR","US1","2_U1","alder",6,44,7.02727272727273,309.2,0.475557484928533,0.0108081246574667,0.00153802550106252,0.352327608411007,0.00800744564570471,0.0011394812691171
2013,"HOR","US2","1_U2","alder",1,44,7.37045454545455,324.3,0.299028248839083,0.0067960965645246,0.000922072922723042,0.325361880568964,0.00739458819474917,0.0010032743773326
2013,"HOR","US2","1_U2","alder",2,44,7.37045454545455,324.3,0.47061920328795,0.010695890983817,0.00145118471565819,1.59459968626784,0.0362409019606326,0.00491705114482836
2013,"HOR","US2","1_U2","alder",3,44,7.37045454545455,324.3,0.403927828789278,0.00918017792702904,0.0012455375540835,0.35185349601594,0.00799667036399863,0.00108496298493968
2013,"HOR","US2","1_U2","alder",4,44,7.37045454545455,324.3,0.500621453591749,0.0113777603089034,0.00154369859263567,0.781088823458016,0.0177520187149549,0.00240853784600067
2013,"HOR","US2","1_U2","alder",5,44,7.37045454545455,324.3,0.372179130474698,0.00845861660169767,0.00114763839184304,0.286895599741167,0.00652035453957199,0.000884661115452258
2013,"HOR","US2","1_U2","alder",6,44,7.37045454545455,324.3,0.542078167270095,0.0123199583470476,0.00167153304739468,0.358587528197284,0.00814971654993827,0.00110572780819391
2013,"KER","DS","3_D","alder",1,34,8.38235294117647,285,0.337087810663427,0.00991434737245375,0.00118276424794185,0.944582374495246,0.0277818345439778,0.00331432412103595
2013,"KER","DS","3_D","alder",2,34,8.38235294117647,285,0.394753452513237,0.011610395662154,0.00138509983337978,2.2082744135228,0.0649492474565531,0.00774833127551861
2013,"KER","DS","3_D","alder",3,34,8.38235294117647,285,1.68948062010764,0.049690606473754,0.00592800217581627,0.98903413706608,0.0290892393254729,0.00347029521777572
2013,"KER","DS","3_D","alder",4,34,8.38235294117647,285,0.350103178775498,0.0102971523169264,0.00122843220622982,0.654186596171869,0.0192407822403491,0.00229539156551533
2013,"KER","DS","3_D","alder",5,34,8.38235294117647,285,0.299028248839083,0.00879494849526713,0.00104922192575117,0.313079357046507,0.00920821638372081,0.00109852405981231
2013,"KER","DS","3_D","alder",6,34,8.38235294117647,285,0.215480678568641,0.00633766701672472,0.000756072556381195,0.730172503149791,0.0214756618573468,0.00256200878298172
2013,"KER","US1","2_U1","alder",1,34,7.63529411764706,259.6,0.26637228586503,0.00783447899603029,0.00102608738776976,1.45111186119636,0.0426797606234224,0.00558979915715085
2013,"KER","US1","2_U1","alder",2,34,7.63529411764706,259.6,0.403927828789278,0.0118802302585082,0.0015559623605134,1.19979743291546,0.035288159791631,0.00462171584327987
2013,"KER","US1","2_U1","alder",3,34,7.63529411764706,259.6,0.26637228586503,0.00783447899603029,0.00102608738776976,1.3655896877582,0.0401644025811235,0.00526036089275115
2013,"KER","US1","2_U1","alder",4,34,7.63529411764706,259.6,0.270396436164755,0.00795283635778692,0.00104158873715237,0.328969075118058,0.00967556103288405,0.00126721523543165
2013,"KER","US1","2_U1","alder",5,34,7.63529411764706,259.6,0.328504066972036,0.00966188432270694,0.00126542398679521,0.499729809510936,0.0146979355738511,0.00192499926622086
2013,"KER","US1","2_U1","alder",6,34,7.63529411764706,259.6,0.315765041194606,0.00928720709395901,0.00121635223880819,3.07856827913314,0.0905461258568571,0.0118588916761677
2013,"KER","US2","1_U2","alder",1,34,7.59705882352941,258.3,0.27443684570176,0.00807167193240472,0.00106247327023523,2.195741997376,0.0645806469816469,0.00850074331156019
2013,"KER","US2","1_U2","alder",2,34,7.59705882352941,258.3,0.286656957036536,0.00843108697166281,0.00110978303150033,2.9297111724562,0.0861679756604764,0.01134228096189
2013,"KER","US2","1_U2","alder",3,34,7.59705882352941,258.3,0.354479553375297,0.0104258692169205,0.00137235599448431,1.98063061775905,0.0582538416987956,0.00766794664250504
2013,"KER","US2","1_U2","alder",4,34,7.59705882352941,258.3,0.455949013540156,0.0134102651041222,0.00176519169005093,2.77556049262894,0.0816341321361452,0.0107454916478085
2013,"KER","US2","1_U2","alder",5,34,7.59705882352941,258.3,0.390197635977376,0.0114764010581581,0.00151063738280053,1.72573836813026,0.0507570108273606,0.00668113963658638
