"Year","Site","Location","Total_TU_mu","Total_TU_med","Total_TU_max","Metal_TU_mu","Metal_TU_med","Metal_TU_max","Fung_TU_mu","Herb_TU_mu","Insect_TU_mu","Other_TU_mu","Pharma_TU_mu","Fung_TU_med","Herb_TU_med","Insect_TU_med","Other_TU_med","Pharma_TU_med","Fung_TU_max","Herb_TU_max","Insect_TU_max","Other_TU_max","Pharma_TU_max"
"2014","ELL","U2",0.0275309629842174,0.025681996638435,0.048761011005551,0.0270758400466667,0.025389111495,0.04719611478,5.00983494933333e-05,2.353386411607e-05,8.78379095666667e-05,0.027369477602192,1.52588493333333e-08,1.372705143e-05,3.55489168e-06,3.378295e-08,0.025664689586375,1.1517655e-09,0.0001588187178,0.00010886467362642,0.0005265933386,0.04805361162211,7.6934425e-08
"2014","KNO","D",0.0440912668999796,0.0440976360185912,0.071616397765658,0.0343443079733333,0.0341015935,0.06175700435,0.000250252673913333,9.88352244989167e-06,0.0017566667706,0.0408898016697635,0.00118466226325284,3.1370957685e-05,9.50798331e-06,0.0004722939783,0.03809036771182,1.8224472494e-05,0.0013117494574,1.623637616935e-05,0.007163533367,0.07156525125585,0.00702267625184505
"2014","KNO","U1",0.0263655224837415,0.017658449615535,0.07031709817622,0.0251841566383333,0.01754638442,0.06903893691,0.000263566323833333,3.04431474473667e-06,0.0006472118406,0.0254516903668583,9.6377051e-09,8.67535e-06,2.38625382e-06,5.0218e-09,0.0175699433015,3.7194853e-09,0.001550676405,6.48532413e-06,0.00209906,0.0703047832025,3.386676e-08
"2014","KNO","U2",0.0263655224837415,0.017658449615535,0.07031709817622,0.0251841566383333,0.01754638442,0.06903893691,0.000263566323833333,3.04431474473667e-06,0.0006472118406,0.0254516903668583,9.6377051e-09,8.67535e-06,2.38625382e-06,5.0218e-09,0.0175699433015,3.7194853e-09,0.001550676405,6.48532413e-06,0.00209906,0.0703047832025,3.386676e-08
"2014","MAR","D",0.0476473297018054,0.047138473898815,0.06368290129516,0.0419529258283333,0.039557557065,0.06248574185,0.000104189707866667,1.79112082280117e-05,0.00118023549247167,0.046203081964259,0.00014191132898005,9.88734589e-05,4.94462776e-06,0.0011926323256,0.045383621073315,1.5530135555e-05,0.00023117389,8.007769743807e-05,0.0023756794669,0.06363095133336,0.0007592426103803
"2014","MAR","U1",0.025821576617405,0.026180353610161,0.03844524854109,0.025692494135,0.025947003935,0.03833367236,5.76061037666667e-05,4.52127887252333e-06,5.4655425e-07,0.0257588840768467,1.86036691666667e-08,4.248579965e-05,1.332435185e-06,1.278275e-08,0.026064448043015,2.431645e-09,0.000133761272,1.695800375314e-05,3.19376e-06,0.03840918372712,8.6950425e-08
"2014","MAR","U2",0.025821576617405,0.026180353610161,0.03844524854109,0.025692494135,0.025947003935,0.03833367236,5.76061037666667e-05,4.52127887252333e-06,5.4655425e-07,0.0257588840768467,1.86036691666667e-08,4.248579965e-05,1.332435185e-06,1.278275e-08,0.026064448043015,2.431645e-09,0.000133761272,1.695800375314e-05,3.19376e-06,0.03840918372712,8.6950425e-08
"2014","MUR","D",0.0662884914386294,0.0627607731845333,0.08440195912475,0.0435319138066667,0.04449503562,0.05913002264,0.0002579503539,2.356767751263e-05,0.01283581602155,0.0528237863477149,0.000347371037951938,0.00011962323795,1.53309739e-05,0.01088005777485,0.054201373341565,3.171858815e-05,0.0009366522815,8.203120564578e-05,0.0339670200092,0.07086963101452,0.00190006195069163
"2014","MUR","U1",0.00865865763866737,0.00831679262440711,0.01595951977305,0.00830901657333333,0.00730691054,0.0158876829,1.49871665e-06,1.26969390070167e-06,0.00032371157324,0.00833217182418,5.83069666666667e-09,1.1218695e-06,1.047004942105e-06,2.24291e-08,0.00734264224573,0,4.1101009e-06,2.484891e-06,0.0019421718697,0.01595508856205,3.30611e-08
"2014","MUR","U2",0.00865865763866737,0.00831679262440711,0.01595951977305,0.00830901657333333,0.00730691054,0.0158876829,1.49871665e-06,1.26969390070167e-06,0.00032371157324,0.00833217182418,5.83069666666667e-09,1.1218695e-06,1.047004942105e-06,2.24291e-08,0.00734264224573,0,4.1101009e-06,2.484891e-06,0.0019421718697,0.01595508856205,3.30611e-08
"2014","REI","D",0.0506881021598261,0.0483740284194848,0.095510395210856,0.03804958025,0.02988412694,0.09125889243,5.5711747105e-05,1.54537425015833e-05,0.00345451411908833,0.0462183102492673,0.000944112301863833,3.63808933e-05,7.502529195e-06,0.001469345652215,0.040659903465832,2.48203104555e-05,0.00015125732589,4.73288381595e-05,0.0105144586,0.09473201187506,0.005543432496086
"2014","REI","U1",0.0177727406614613,0.01458784064506,0.042514924117781,0.0173976870333333,0.01444376028,0.04243811074,8.02952953333333e-06,2.83117463216667e-06,0.000209907217405,0.0175519578280268,1.49118639833333e-08,3.7610393e-06,2.292278205e-06,0,0.014583667408575,8.3384855e-09,2.9481755e-05,5.748251833e-06,0.001259436,0.04250352733669,3.665754e-08
"2014","REI","U2",0.0177727406614613,0.01458784064506,0.042514924117781,0.0173976870333333,0.01444376028,0.04243811074,8.02952953333333e-06,2.83117463216667e-06,0.000209907217405,0.0175519578280268,1.49118639833333e-08,3.7610393e-06,2.292278205e-06,0,0.014583667408575,8.3384855e-09,2.9481755e-05,5.748251833e-06,0.001259436,0.04250352733669,3.665754e-08
"2014","VAL","D",0.0754985104529275,0.0708534150170677,0.17484304038443,0.0528353694733333,0.05302033705,0.117422403,4.97056163766667e-05,0.00022604727908808,0.00798879278615,0.0666461231281263,0.00058784164318645,3.93592591e-05,2.370224585e-05,0.00307672242715,0.065811554257644,6.6637274311e-05,0.00013713765753,0.00124616865860848,0.0347297491819,0.1399184277109,0.003257887478429
"2014","VAL","U1",0.0283208148316185,0.023920156505869,0.0570199500373925,0.027458306435,0.023731800675,0.05570965557,1.0949456395e-05,5.03116805035783e-05,8.751120345e-05,0.0281541766230647,1.786586820517e-05,8.2976335e-08,2.676851735e-06,6.34572e-08,0.0239177785708545,5.47442455e-07,5.81969907e-05,0.00029018282039147,0.000524781435,0.056566970601729,0.00010453479777202
"2014","VAL","U2",0.0283208148316185,0.023920156505869,0.0570199500373925,0.027458306435,0.023731800675,0.05570965557,1.0949456395e-05,5.03116805035783e-05,8.751120345e-05,0.0281541766230647,1.786586820517e-05,8.2976335e-08,2.676851735e-06,6.34572e-08,0.0239177785708545,5.47442455e-07,5.81969907e-05,0.00029018282039147,0.000524781435,0.056566970601729,0.00010453479777202
"2014","VIL","D",0.0333278491384858,0.03503575979335,0.0482080019874226,0.0288521481383333,0.03043505864,0.04015676662,1.08298183833333e-05,3.12634304694167e-06,0.00049516875,0.0326620768218798,0.000156647405175627,8.97075e-06,2.949016740825e-06,0.0004722885,0.0340901269850696,1.97623776263e-05,3.37046513e-05,5.5884828e-06,0.0010686876,0.04710199522618,0.00085882743045276
"2014","VIL","U1",0.0151915333364525,0.0124664370063795,0.027942174651708,0.0150892419083333,0.01243711599,0.02775906862,3.78828e-06,1.02866305325167e-06,7.60878333333333e-10,0.0151830728259621,3.64280655878333e-06,0,8.6259335e-07,0,0.01246575476626,9.15978075e-08,2.009122e-05,2.007519e-06,4.56527e-09,0.0278989972846418,2.14863857467e-05
"2014","VIL","U2",0.0151915333364525,0.0124664370063795,0.027942174651708,0.0150892419083333,0.01243711599,0.02775906862,3.78828e-06,1.02866305325167e-06,7.60878333333333e-10,0.0151830728259621,3.64280655878333e-06,0,8.6259335e-07,0,0.01246575476626,9.15978075e-08,2.009122e-05,2.007519e-06,4.56527e-09,0.0278989972846418,2.14863857467e-05
