"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"HOR","US1","2_U1","fine","alder","S",2,44,7.02727272727273,309.2,3.25,2.11,0.431967048853671,0.00981743292849252,0.00139704737662895
2013,"HOR","US1","2_U1","fine","alder","S",5,44,7.02727272727273,309.2,3.25,2.16,0.408546774645573,0.00928515396921756,0.00132130263468814
2013,"HOR","US1","2_U1","fine","alder","S",6,44,7.02727272727273,309.2,3.25,2.02,0.475557484928533,0.0108081246574667,0.00153802550106252
2013,"HOR","US1","2_U1","fine","alder","S",3,44,7.02727272727273,309.2,3.25,2.18,0.399330119540648,0.00907568453501474,0.00129149456513793
2013,"HOR","US1","2_U1","fine","alder","S",4,44,7.02727272727273,309.2,3.25,1.96,0.50571052309922,0.0114934209795277,0.00163554502942827
2013,"HOR","US2","1_U2","fine","alder","S",1,44,7.37045454545455,324.3,3.25,2.41,0.299028248839083,0.0067960965645246,0.000922072922723042
2013,"HOR","US2","1_U2","fine","alder","S",2,44,7.37045454545455,324.3,3.25,2.03,0.47061920328795,0.010695890983817,0.00145118471565819
2013,"HOR","US2","1_U2","fine","alder","S",3,44,7.37045454545455,324.3,3.25,2.17,0.403927828789278,0.00918017792702904,0.0012455375540835
2013,"HOR","US2","1_U2","fine","alder","S",4,44,7.37045454545455,324.3,3.25,1.97,0.500621453591749,0.0113777603089034,0.00154369859263567
2013,"HOR","US2","1_U2","fine","alder","S",5,44,7.37045454545455,324.3,3.25,2.24,0.372179130474698,0.00845861660169767,0.00114763839184304
2013,"HOR","US2","1_U2","fine","alder","S",6,44,7.37045454545455,324.3,3.25,1.89,0.542078167270095,0.0123199583470476,0.00167153304739468
2013,"KER","DS","3_D","fine","alder","S",1,34,8.38235294117647,285,3.25,2.32,0.337087810663427,0.00991434737245375,0.00118276424794185
2013,"KER","DS","3_D","fine","alder","S",2,34,8.38235294117647,285,3.25,2.19,0.394753452513237,0.011610395662154,0.00138509983337978
2013,"KER","DS","3_D","fine","alder","S",5,34,8.38235294117647,285,3.25,2.41,0.299028248839083,0.00879494849526713,0.00104922192575117
2013,"KER","DS","3_D","fine","alder","S",6,34,8.38235294117647,285,3.25,2.62,0.215480678568641,0.00633766701672472,0.000756072556381195
2013,"KER","DS","3_D","fine","alder","S",4,34,8.38235294117647,285,3.25,2.29,0.350103178775498,0.0102971523169264,0.00122843220622982
2013,"KER","US1","2_U1","fine","alder","S",1,34,7.63529411764706,259.6,3.25,2.49,0.26637228586503,0.00783447899603029,0.00102608738776976
2013,"KER","US1","2_U1","fine","alder","S",5,34,7.63529411764706,259.6,3.25,2.34,0.328504066972036,0.00966188432270694,0.00126542398679521
2013,"KER","US1","2_U1","fine","alder","S",2,34,7.63529411764706,259.6,3.25,2.17,0.403927828789278,0.0118802302585082,0.0015559623605134
2013,"KER","US1","2_U1","fine","alder","S",3,34,7.63529411764706,259.6,3.25,2.49,0.26637228586503,0.00783447899603029,0.00102608738776976
2013,"KER","US1","2_U1","fine","alder","S",4,34,7.63529411764706,259.6,3.25,2.48,0.270396436164755,0.00795283635778692,0.00104158873715237
2013,"KER","US1","2_U1","fine","alder","S",6,34,7.63529411764706,259.6,3.25,2.37,0.315765041194606,0.00928720709395901,0.00121635223880819
2013,"KER","US2","1_U2","fine","alder","S",1,34,7.59705882352941,258.3,3.25,2.47,0.27443684570176,0.00807167193240472,0.00106247327023523
2013,"KER","US2","1_U2","fine","alder","S",5,34,7.59705882352941,258.3,3.25,2.2,0.390197635977376,0.0114764010581581,0.00151063738280053
2013,"KER","US2","1_U2","fine","alder","S",2,34,7.59705882352941,258.3,3.25,2.44,0.286656957036536,0.00843108697166281,0.00110978303150033
2013,"KER","US2","1_U2","fine","alder","S",3,34,7.59705882352941,258.3,3.25,2.28,0.354479553375297,0.0104258692169205,0.00137235599448431
2013,"KER","US2","1_U2","fine","alder","S",4,34,7.59705882352941,258.3,3.25,2.06,0.455949013540156,0.0134102651041222,0.00176519169005093
2013,"KER","US2","1_U2","fine","alder","U",6,34,7.59705882352941,258.3,3.25,2.03,0.47061920328795,0.013841741273175,0.00182198684974042
2013,"MES","DS","3_D","fine","alder","S",3,40,4.6175,184.7,3.25,2.6,0.22314355131421,0.00557858878285524,0.00120814050522041
2013,"MES","DS","3_D","fine","alder","S",1,40,4.6175,184.7,3.25,2.43,0.290763738989189,0.00726909347472973,0.00157424872219377
2013,"MES","DS","3_D","fine","alder","S",2,40,4.6175,184.7,3.25,2.68,0.192838201818881,0.00482095504547202,0.00104406173155864
