"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"HOR","US2","1_U2","fine","oak","S",3,44,7.37045454545455,324.3,3.538,2.75,0.251960684059114,0.00572637918316167,0.000776937046127393
2013,"HOR","US2","1_U2","fine","oak","S",4,44,7.37045454545455,324.3,3.538,2.9,0.198850858745165,0.00451933769875375,0.000613169468841089
2013,"KER","DS","3_D","fine","oak","S",1,34,8.38235294117647,285,3.538,3.02,0.158304764350815,0.00465602248090633,0.000555455313511633
2013,"KER","DS","3_D","fine","oak","P",2,34,8.38235294117647,285,3.538,3.04,0.151704080319463,0.00446188471527833,0.000532295018664783
2013,"KER","DS","3_D","fine","oak","P",3,34,8.38235294117647,285,3.538,2.82,0.226824710787571,0.00667131502316386,0.000795876178202004
2013,"KER","DS","3_D","fine","oak","S",4,34,8.38235294117647,285,3.538,2.99,0.168288208334999,0.00494965318632349,0.000590484941526311
2013,"KER","DS","3_D","fine","oak","S",5,34,8.38235294117647,285,3.538,3.04,0.151704080319463,0.00446188471527833,0.000532295018664783
2013,"KER","DS","3_D","fine","oak","S",6,34,8.38235294117647,285,3.538,3.16,0.112989568138773,0.00332322259231684,0.000396454625048325
2013,"KER","US1","2_U1","fine","oak","S",3,34,7.63529411764706,259.6,3.538,2.94,0.185152014387003,0.00544564748197068,0.00071322039440294
2013,"KER","US1","2_U1","fine","oak","P",1,34,7.63529411764706,259.6,3.538,2.98,0.17163829522028,0.00504818515353765,0.0006611644654094
2013,"KER","US1","2_U1","fine","oak","S",2,34,7.63529411764706,259.6,3.538,2.87,0.209249565966064,0.00615439899900187,0.00080604609386003
2013,"KER","US1","2_U1","fine","oak","P",4,34,7.63529411764706,259.6,3.538,3.05,0.148420005118273,0.00436529426818451,0.000571725751611222
2013,"KER","US1","2_U1","fine","oak","P",5,34,7.63529411764706,259.6,3.538,2.8,0.233942178556435,0.00688065231048339,0.000901164016010921
2013,"KER","US1","2_U1","fine","oak","S",6,34,7.63529411764706,259.6,3.538,2.94,0.185152014387003,0.00544564748197068,0.00071322039440294
2013,"KER","US2","1_U2","fine","oak","S",1,34,7.59705882352941,258.3,3.538,3.08,0.13863199875211,0.00407741172800324,0.00053670924797565
2013,"KER","US2","1_U2","fine","oak","S",4,34,7.59705882352941,258.3,3.538,3.14,0.119338795817432,0.00350996458286563,0.000462016243969925
2013,"KER","US2","1_U2","fine","oak","U",2,34,7.59705882352941,258.3,3.538,2.87,0.209249565966064,0.00615439899900187,0.000810102849268539
