"Year","Site_code","Location","Mesh","Leaf","Rep","ID","AFDM","nbsp","sing.sp","qual.FRic","FRic","FEve","FDiv","FDis","RaoQ","FGR"
2013,"ROT","U1","Coarse","Oak",5,767,3.23,3,3,0.322692896994291,0.0659882647876783,0.189568712813661,0.981904953109568,1.76980561177082,12.0151090184272,2
2013,"ROT","U1","Coarse","Oak",6,768,2.72,3,3,0.322692896994291,0.0946676774783207,0.90279010802125,0.469487487804215,4.93686644886702,37.8028315111957,3
2013,"ROT","U2","Coarse","Oak",1,787,-0.54,3,3,0.322692896994291,0.0659882647876783,0.59371454606705,0.804946571235594,6.10119902646181,42.0226955452221,2
2013,"ROT","U2","Coarse","Oak",2,788,3.05,2,2,0.322692896994291,NA,NA,NA,4.79185587871922,22.961882762416,1
2013,"ROT","U2","Coarse","Oak",3,789,3.01,1,1,0.322692896994291,NA,NA,NA,0,0,1
2013,"ROT","U2","Coarse","Oak",4,790,2.95,4,4,0.322692896994291,0.104199581467167,0.609194838135769,0.961837778796072,4.08101404096507,28.4484132665834,3
2013,"ROT","U2","Coarse","Oak",5,791,3.08,3,3,0.322692896994291,0.0715242229031113,0.798041180079027,0.876859525823875,7.05236052640873,51.657653692797,3
2013,"ROT","U2","Coarse","Oak",6,792,3,2,2,0.322692896994291,NA,NA,NA,3.37113861572839,20.4562360196193,2
2013,"SEV","D","Coarse","Oak",1,811,3.07,2,2,0.322692896994291,NA,NA,NA,2.114818828322,13.5291874956844,2
2013,"SEV","D","Coarse","Oak",2,812,2.98,4,4,0.322692896994291,0.209099123865371,0.633786480436588,0.977688919593451,4.73847083722493,36.4913981486876,4
2013,"SEV","D","Coarse","Oak",3,813,2.93,5,5,0.322692896994291,0.275087388653049,0.804647708316773,0.800564873152271,7.05263462002531,56.4649985491661,4
2013,"SEV","D","Coarse","Oak",4,814,2.99,5,5,0.322692896994291,0.231051434854031,0.463090876746847,0.820167393397344,6.59137183485566,49.0212270561704,3
2013,"SEV","D","Coarse","Oak",5,815,3,1,1,0.322692896994291,NA,NA,NA,0,0,1
2013,"SEV","D","Coarse","Oak",6,816,3.02,3,3,0.322692896994291,0.122244773991493,0.1977652643215,0.980260458493112,2.07855865337088,14.3792520662355,3
2013,"SEV","U1","Coarse","Oak",1,835,3.03,3,3,0.322692896994291,0.0659882647876783,0.537088223091001,0.972223359128445,5.03086423390701,32.9235557919418,2
2013,"SEV","U1","Coarse","Oak",2,836,2.91,2,2,0.322692896994291,NA,NA,NA,1.49937350445745,9.59198253590433,2
2013,"SEV","U1","Coarse","Oak",3,837,2.97,2,2,0.322692896994291,NA,NA,NA,5.55139942389104,35.5141171732659,2
2013,"SEV","U1","Coarse","Oak",4,838,2.99,3,3,0.322692896994291,0.0391821487445599,0.730451296699584,0.758537720645797,6.49673304196574,45.1397676114453,2
2013,"SEV","U1","Coarse","Oak",5,839,2.75,3,3,0.322692896994291,0.116094554491139,0.111925937866794,0.693352175878141,1.50497851814086,11.1673317997901,3
2013,"SEV","U1","Coarse","Oak",6,840,2.93,3,3,0.322692896994291,0.0391821487445599,0.926488300018076,0.391225208134089,4.07691593502003,26.1919783016531,2
2013,"SEV","U2","Coarse","Oak",1,859,3,2,2,0.322692896994291,NA,NA,NA,0.798833750156008,5.1104006825571,2
2013,"SEV","U2","Coarse","Oak",2,860,2.99,3,3,0.322692896994291,0.0659882647876783,0.714873752550622,0.956966111768207,6.21276545907166,40.9345459852239,2
2013,"SEV","U2","Coarse","Oak",3,861,3.02,2,2,0.322692896994291,NA,NA,NA,4.31565589822308,33.5247944973618,2
2013,"SEV","U2","Coarse","Oak",4,862,2.99,4,4,0.322692896994291,0.188233038779171,0.750981806427563,0.825370299418909,5.94940002593589,42.3178171408517,3
2013,"SEV","U2","Coarse","Oak",5,863,2.8,2,2,0.322692896994291,NA,NA,NA,0.491912876118519,3.14692750197868,2
2013,"SEV","U2","Coarse","Oak",6,864,2.99,3,3,0.322692896994291,0.116094554491139,0.255073794386236,0.719654479583301,3.27762185341066,24.3733321910348,3
