"Year","Site_code","Location","Mesh","Leaf","Rep","ID","AFDM","nbsp","sing.sp","qual.FRic","FRic","FEve","FDiv","FDis","RaoQ","FGR"
2013,"HOR","D","Coarse","Alder",1,373,1.16,5,5,0.330457792267978,0.268219343584249,0.691227677196046,0.634980062791693,2.41322180904068,19.3959633054519,3
2013,"HOR","D","Coarse","Alder",2,374,1.47,4,4,0.330457792267978,0.127089302821385,0.602260078077815,0.945116518170752,3.15874318379613,22.6336881373512,2
2013,"HOR","D","Coarse","Alder",3,375,0.73,3,3,0.330457792267978,0.0271692159240455,0.928406739188798,0.529004386902441,8.22710602248844,70.3102011017539,3
2013,"HOR","D","Coarse","Alder",4,376,0.97,4,4,0.330457792267978,0.138270023523823,0.358552499291699,0.979411788603629,4.37382285610349,31.568784444444,3
2013,"HOR","D","Coarse","Alder",5,377,0.86,4,4,0.330457792267978,0.22510439383524,0.687714372846935,0.712016250885495,5.51271164655864,40.7043459766882,3
2013,"HOR","U1","Coarse","Alder",1,397,1.36,3,3,0.330457792267978,0.0671361159300356,0.240627132053894,0.995058455520123,2.26559613453007,15.8734601541561,2
2013,"HOR","U1","Coarse","Alder",2,398,2.1,5,5,0.330457792267978,0.205406139453858,0.671411780899294,0.819030732480363,7.84601262804043,63.4117828877444,3
2013,"HOR","U1","Coarse","Alder",3,399,0.99,4,4,0.330457792267978,0.175573495477995,0.648030186908209,0.63650515641483,5.43773643514004,43.7734733253076,3
2013,"HOR","U1","Coarse","Alder",4,400,1.08,4,4,0.330457792267978,0.127089302821385,0.607372574249958,0.580441460338795,5.92721020095525,42.2663261753202,2
2013,"HOR","U1","Coarse","Alder",5,401,0.99,4,4,0.330457792267978,0.249807210692643,0.643822036372583,0.641326695918328,7.66836595704039,65.0617054257489,3
2013,"HOR","U1","Coarse","Alder",6,402,1.46,3,3,0.330457792267978,0.109274961128634,0.249439713192164,0.800579270338635,2.94796875128884,21.248634583543,2
2013,"HOR","U2","Coarse","Alder",1,421,1.53,3,3,0.330457792267978,0.172188846650664,0.697527866982018,0.942375375728842,8.12817306200808,71.6911770430465,3
2013,"HOR","U2","Coarse","Alder",2,422,0.43,6,6,0.330457792267978,0.350077213219437,0.666687074462001,0.811801357960844,7.40963948600119,62.2048926694023,4
2013,"HOR","U2","Coarse","Alder",3,423,1.49,4,4,0.330457792267978,0.123049293051971,0.377623428458505,0.403492351672372,2.74130333936445,20.6462803753616,3
2013,"HOR","U2","Coarse","Alder",4,424,0.97,5,5,0.330457792267978,0.427545157455757,0.627544068779525,0.417397435209838,5.48722749722377,44.4152890928119,4
